Title,Price,link,Date
"Lenovo (17.3 Zoll IPS FHD Laptop (Intel Core i3 1315U, 6 Core, 4.50 GHz, 24 GB DDR4, 1 TB SSD, Intel® Iris® XE, HDMI, Cam, BT, WLAN, Windows 11, AZERTY Keyboard) - 7482","555.,00 €",https://www.amazon.fr/-/en/Lenovo-Laptop-Intel%C2%AE-Windows-Keyboard/dp/B0CS3GXR5S/ref=sr_1_156,2025-07-23
"Lenovo Yoga Slim 7 14IMH9 – 14 Inch WUXGA OLED Laptop (Intel Core Ultra 5 125H, 16GB RAM, 512GB SSD, Intel Arc Graphics, Windows 11 Home) AZERTY FR Backlit Keyboard – Lunar Grey","1,299.,99 €",https://www.amazon.fr/-/en/Lenovo-Yoga-Slim-14IMH9-Graphics/dp/B0D25YMKV6/ref=sr_1_157,2025-07-23
"Microsoft Surface Laptop | Copilot+ PC | 13.8"" Touch Screen | Snapdragon® X Elite | 16GB RAM | 1TB SSD | Latest Model, 7th Edition | Black","1,899.,00 €",https://www.amazon.fr/-/en/Microsoft-Surface-Laptop-Copilot-Snapdragon%C2%AE/dp/B0D1YH5Z3J/ref=sr_1_158,2025-07-23
"Dell Latitude 7480 14"" Full HD Laptop Intel Core i5-7200U up to 3.10GHz 8GB 256GB SSD with Windows 11 Pro and HDMI Antivirus Software Included","184.,90 €",https://www.amazon.fr/-/en/Latitude-i5-7200U-Antivirus-Software-Included/dp/B0B5VC829W/ref=sr_1_159,2025-07-23
"ACEMAGIC Laptop, Metal Case for Laptop, 15.6 Inches FHD 16GB DDR4 512GB SSD, Quad-Core N97 (up to 3.60 GHz) Bat N5095, Wi-Fi, BT5.0, USB 3.2, Type C, HDMI (Grey, 15.6 Inches N97)","319.,93 €",https://www.amazon.fr/-/en/ACEMAGIC-Laptop-Metal-Inches-Quad-Core/dp/B0D1MN947B/ref=sr_1_160,2025-07-23
Win11 Laptop 14 Inch 256GB SSD Support Extension 1TB(TF-512GB) 5000mAh Laptop PC Celeron N4020 Laptop with FHD 1080 5G WiFi Mini HDMI Includes Wireless Mouse & AZERTY Keyboard Cover - Blue,"189.,99 €",https://www.amazon.fr/-/en/Support-Extension-TF-512GB-Wireless-Keyboard/dp/B0D7ZDZJFF/ref=sr_1_164,2025-07-23
"Dell Inspiron 7440 Laptop 14 2.8K Display, Intel Core Ultra 7-155H, 32GB LPDDR5X RAM, 1TB SSD, Intel Arc Graphics, Windows 11 Home - Cloud Cover, 2.8K NT+FHD CAM","1,149.,00 €",https://www.amazon.fr/-/en/Inspiron-Display-LPDDR5X-Graphics-Windows/dp/B0DBBC8W8G/ref=sr_1_165,2025-07-23
"Microsoft Surface Laptop 4 - Laptop (Windows 11, 13.5"" Touch Screen, Intel Core i5 Processor, 8GB RAM, 512GB SSD, French AZERTY Keyboard) - Platinum, Alcantara Finish","1,049.,90 €",https://www.amazon.fr/-/en/Microsoft-Surface-Laptop-Processor-Alcantara/dp/B09T732THV/ref=sr_1_166,2025-07-23
"ASUS Vivobook 16 N1604XA-MB042W 16 Inch WUXGA Laptop (AMD Ryzen 9 7940HS 5.2GHz Processor, 16GB DDR5, 1TB NVMe PCIe 4.0 SSD, AMD Radeon Graphics) Windows 11 Home - AZERTY Keyboard - Black","849.,99 €",https://www.amazon.fr/-/en/Vivobook-N1604XA-MB042W-Processor-Graphics-Windows/dp/B09T9BLL34/ref=sr_1_167,2025-07-23
"HP 250 G9, Laptop PC, 15.6"" HD Screen, Intel Celeron N4500 Processor, 16GB DDR4 RAM, 512GB NVMe SSD, Windows 11 Pro, Ready to Use Italian Keyboard Layout","349.,90 €",https://www.amazon.fr/-/en/G9-Celeron-Processor-Windows-Keyboard/dp/B0CQ5JQRTD/ref=sr_1_168,2025-07-23
"FUNYET Laptop Gaming, 15.6 inch Laptop, Win11pro, R5-7430U Processor, 16 RAM + 1TB SSD, FHD 1920 x 1080 Portable, Fingerprint Unlock, Backlit Keyboard, 180° Closure, BT5.0","579.,99 €",https://www.amazon.fr/-/en/Win11pro-R5-7430U-Processor-Portable-Fingerprint/dp/B0DYDW59LF/ref=sr_1_169,2025-07-23
"Lenovo ThinkPad T580 15.6"" 1920x1080 Full HD Intel Core i5 8350U 512GB SSD 16GB HDD Memory Windows 11 Pro Webcam Keyboard Lighting Laptop (Refurbished)","299.,00 €",https://www.amazon.fr/-/en/ThinkPad-1920x1080-Keyboard-Lighting-Refurbished/dp/B0DSH16N24/ref=sr_1_170,2025-07-23
"Lenovo IdeaPad 3 17ALC6 Laptop 17 Inch HD+ (AMD Ryzen 7 5700U, 12GB RAM, 512GB SSD, AMD Radeon Graphics, Windows 11 Home) French AZERTY Keyboard – Blue","629.,95 €",https://www.amazon.fr/-/en/Lenovo-IdeaPad-Graphics-Windows-Keyboard/dp/B0D9YV3QM5/ref=sr_1_171,2025-07-23
"Dell Latitude 7390 13.3"" 1920x1080 Full HD Intel Core i5 8350U 256GB SSD 8GB HDD Memory Windows 11 Pro Webcam Laptop (Refurbished)","274.,00 €",https://www.amazon.fr/-/en/Latitude-1920x1080-Memory-Windows-Refurbished/dp/B0D76489VF/ref=sr_1_172,2025-07-23
"FUNYET 15.6 inch Laptop Gaming, Win11pro Laptops, R5-7430U Processor, 32 RAM 1TB SSD Netbook, FHD 1920 x 1080 Portable, Fingerprint Unlock, Backlit Keyboard, 180° Closure, BT5.0","579.,99 €",https://www.amazon.fr/-/en/Win11pro-R5-7430U-Processor-Portable-Fingerprint/dp/B0FBRWBC5Q/ref=sr_1_173,2025-07-23
"Asus ROG STRIX-G16-G614JV-N3061W 16 Inch FHD+ 165Hz Laptop (Intel Core i7-13650HX RTX 4060 Processor, 8GB TGP 140W 4.9Ghz, 32GB DDR5 RAM 4800MHz, 1TB SSD) Windows 11 Home – AZERTY Keyboard RGB","1,899.,99 €",https://www.amazon.fr/-/en/STRIX-G16-G614JV-N3061W-i7-13650HX-Processor-4800MHz-Windows/dp/B09J4W925S/ref=sr_1_174,2025-07-23
"FUNYET Laptop, 15.6 Inch Laptop, 8GB RAM 256GB SSD, N4000 Notebook Processor, IPS FHD 1920 x 1080 Computer, 180° Open Close, 5000mAh, WiFi, TF Card Slot, Win11pro Laptop","279.,99 €",https://www.amazon.fr/-/en/Notebook-Processor-Computer-5000mAh-Win11pro/dp/B0DDB41Y8M/ref=sr_1_175,2025-07-23
"HP 255 G10 AMD Ryzen 3 7330U Laptop, 24GB DDR4 RAM, 512GB NVMe SSD, 15.6"" FHD Anti-Glare Display, WiFi 6E, Backlit AZERTY Keyboard, Fingerprint, Windows 11 Pro","599.,00 €",https://www.amazon.fr/-/en/HP-255-G10-Anti-Glare-Fingerprint/dp/B08BS3FWYV/ref=sr_1_180,2025-07-23
"AOC Laptop, Metal Case for Laptop, 15.6 Inch FHD 16 GB DDR4 512 GB SSD, N97 (6M Cache, Up to 3.60 GHz), Wi-FI, BT5.0, USB 3.2, Type C, HDMI","359.,99 €",https://www.amazon.fr/-/en/Laptop-Metal-N97-Cache-Wi-FI/dp/B0DDPKVYNZ/ref=sr_1_181,2025-07-23
"ASUS CX1500CKA-NJ0400 15.6 Inch FHD Laptop (Intel Celeron N4500 2.8 GHz Processor, 8GB LPDDR4X, 128G eMMC, Intel UHD Graphics, Chrome OS) - AZERTY Keyboard","449.,99 €",https://www.amazon.fr/-/en/CX1500CKA-NJ0400-Celeron-Processor-LPDDR4X-Graphics/dp/B0DD4BHXGH/ref=sr_1_182_mod_primary_new,2025-07-23
"ASUS Intel i7 13th 10 Cores 5Ghz Laptop, 24GB DDR5 RAM, PCIe 1TB SSD, 15.6 Full HD IPS Screen, WiFi6E, 4USB, Fingerprint, Backlit Keyboard, Win11, Already Configured, AZERTY","999.,00 €",https://www.amazon.fr/-/en/Fingerprint-Backlit-Keyboard-Already-Configured/dp/B0BVWPKZ62/ref=sr_1_183,2025-07-23
"Lenovo ThinkPad T490 14"" 1920x1080 Full HD Intel Core i5 8365U 512GB SSD 16GB Windows 11 Pro Webcam Laptop (Refurbished)","529.,00 €",https://www.amazon.fr/-/en/Lenovo-ThinkPad-1920x1080-Windows-Refurbished/dp/B0CTMDVCYD/ref=sr_1_184,2025-07-23
"Dell Latitude 5000 5590 (2018) Laptop | 15.6"" HD | Core i5-256GB SSD – 16GB RAM | 2 Cores @ 3.5GHz Win 10 Home (Refurbished)","318.,99 €",https://www.amazon.fr/-/en/Dell-Latitude-5000-Laptop-i5-256GB/dp/B0CYHFQ9BZ/ref=sr_1_185,2025-07-23
DELL Latitude E5470 | Intel i5 | 2.4 GHz | 8 - 16 GB | 256 GB SSD | 14.1 inch | Webcam | Windows 10 | 1366 x Business Laptop 8 GB RAM - 256 GB SSD - Full HD (Refurbished),"199.,00 €",https://www.amazon.fr/-/en/DELL-Latitude-E5470-Intel-2-4/dp/B082FKWL3B/ref=sr_1_186,2025-07-23
"ASUS Vivobook 15X N3504YA-L1113W OLED 15.6 Inch FHD Laptop (AMD Ryzen 7 7730U, 16GB RAM, 512GB SSD, Windows 11 Home) – AZERTY Keyboard","899.,99 €",https://www.amazon.fr/-/en/Vivobook-N3504YA-L1113W-Laptop-Ryzen-Windows/dp/B0CY2SBRHG/ref=sr_1_187,2025-07-23
"Lenovo Thinkpad X390 13.3"" 1920x1080 Full HD Intel Core i5 8365U 256GB SSD 8GB HDD Memory Windows 11 Pro Webcam Fingerprint Reader Laptop (Refurbished)","304.,00 €",https://www.amazon.fr/-/en/Thinkpad-1920x1080-Windows-Fingerprint-Refurbished/dp/B0D23SN4G3/ref=sr_1_188,2025-07-23
"Babacom Laptop Stand, Adjustable Non-Slip Aluminium Ventilated Ergonomic Foldable Laptop Stand Compatible with MacBook Air, Pro, Other Laptops Tablets 10-16 Inches","26.,59 €",https://www.amazon.fr/-/en/Adjustable-Aluminium-Ventilated-Ergonomic-Compatible/dp/B096KHQWMF/ref=sr_1_189,2025-07-23
"FUNYET 16"" Laptop, 16GB RAM, 1TB SSD ROM, Notebook N100 Processor (up to 3.4GHz), 6000mAh, Win 11, 1920x1200IPS, Backlit Keyboard, WiFi 5, BT 5.0","399.,99 €",https://www.amazon.fr/-/en/Notebook-Processor-6000mAh-1920x1200IPS-Keyboard/dp/B0F61RSXV4/ref=sr_1_190,2025-07-23
"Lenovo ThinkPad X380 Yoga 2-in-1 Laptop, 13.3"" FHD Touch Screen (1920 x 1080), Intel Core i5-8350, 8GB DDR4, 256GB SSD, US Keyboard, Windows 10 Pro (Refurbished)","249.,00 €",https://www.amazon.fr/-/en/ThinkPad-X380-Yoga-Keyboard-Refurbished/dp/B0D66DPZV9/ref=sr_1_191,2025-07-23
"bvate Laptop 256GB 14"" Laptop PC Win 11 N4020 Support Expansion 1TB SSD 1080P 2.4G+5G WiFi Mini HDMI Laptop Includes Wireless Mouse and AZERTY Keyboard Membrane – Blue","239.,99 €",https://www.amazon.fr/-/en/Support-Expansion-Wireless-Keyboard-Membrane/dp/B0D8W65QFB/ref=sr_1_192,2025-07-23
"ALLDOCUBE GTBOOK 15 Laptop, 15.6 Inch FHD IPS, Intel Quad-Core N5100 2.8GHz, Laptop Windows 11 12GB RAM and 256GB SSD, 10000mAh, Mini HDMI, Bluetooth 5.0, 2.4GHz/5GHz WiFi, QWERTY","299.,99 €",https://www.amazon.fr/-/en/ALLDOCUBE-Quad-Core-Windows-10000mAh-Bluetooth/dp/B0BLV9834D/ref=sr_1_193,2025-07-23
"Dell Inspiron 16 Laptop 2-in-1 16"" FHD+ (1920x1200), Intel Core Ultra 5 Series 1, Intel Graphics, 16GB RAM, 512GB SSD, Windows 11 Home, Backlit AZERTY Keyboard, Blue","949.,00 €",https://www.amazon.fr/-/en/Inspiron-1920x1200-Graphics-Windows-Keyboard/dp/B0CYKSLPRJ/ref=sr_1_194,2025-07-23
"HP Notebook Pavilion Intel i5-1235u 4.4Ghz 17.3"" Full HD IPS, 8GB RAM Ddr4, Ssd Nvme 512GB M2, HDMI, USB 3.0, WiFi, Bluetooth, Webcam, Windows 11, Silver","267.,86 €",https://www.amazon.fr/-/en/Notebook-Pavilion-i5-1235u-Bluetooth-Windows/dp/B09HY4HQ8R/ref=sr_1_195,2025-07-23
"Lenovo IdeaPad Slim 3 Chromebook Gen 8 Laptop 14"" FHD (MediaTek Kompanio 520, 4GB RAM, 64GB eMMC, Arm Mali-G52 2EE MC2 GPU, ChromeOS) BLU Spanish QWERTY Keyboard","353.,00 €",https://www.amazon.fr/-/en/Chromebook-MediaTek-Kompanio-Mali-G52-ChromeOS/dp/B0D232M696/ref=sr_1_196,2025-07-23
HP ProBook 640 G2 i5-6200u Business Laptop 8GB 256GB SSD 1366x768 Windows 11 (Refurbished),"204.,00 €",https://www.amazon.fr/-/en/ProBook-i5-6200u-Business-1366x768-Refurbished/dp/B0C9QY4BC8/ref=sr_1_197,2025-07-23
"HP EliteBook 840 G6 14"" 1920x1080 Full HD Intel Core i5 8265U 512GB SSD 32GB Memory Windows 11 Pro 4G LTE Webcam Laptop (Refurbished)","358.,00 €",https://www.amazon.fr/-/en/EliteBook-1920x1080-Memory-Windows-Refurbished/dp/B0DTP49CK2/ref=sr_1_198,2025-07-23
"HP Laptop 17-CP0019NF 17.3"" 4 GB RAM 128 GB SSD Azerty French","368.,99 €",https://www.amazon.fr/-/en/Laptop-17-CP0019NF-17-3-Azerty-French/dp/B0D3QVHW43/ref=sr_1_199,2025-07-23
"ASUS Vivobook 14 TP1400KA-BZ091WS 14 Inch HD Touch Laptop (Intel Celeron N4500, 4GB DDR4, 64G eMMC, Windows 11 Home S) – AZERTY Keyboard","399.,99 €",https://www.amazon.fr/-/en/Vivobook-TP1400KA-BZ091WS-Laptop-Celeron-Windows/dp/B0BZPGBFQQ/ref=sr_1_200,2025-07-23
"ASUS Vivobook S 15 S5506MA-MA053W OLED 15.6 Inch 3K OLED Laptop PC (Intel Core Ultra 7 4.8GHz Processor, 16GB DDR5 RAM, 1TB NVMe SSD, Intel Arc Graphics, Windows 11 Home)","1,299.,99 €",https://www.amazon.fr/-/en/Vivobook-S5506MA-MA053W-Processor-Graphics-Windows/dp/B0DD4DGXNN/ref=sr_1_201,2025-07-23
Bigmachine Windows 10 Laptop Mini 10.1 Inches 32 GB French AZERTY Keyboard Ultra Thin and Lightweight Netbook Quad Core PC HDMI Webcam Netflix Youtube (Black),"222.,60 €",https://www.amazon.fr/-/en/Bigmachine-Windows-Keyboard-Lightweight-Netbook/dp/B097Q3MPG7/ref=sr_1_202,2025-07-23
"Lenovo, 15.6"" Full HD Laptop, Intel Core i5-13420H, 24GB DDR4 RAM, 1000GB NVMe SSD, Windows 11 Pro Laptop","580.,49 €",https://www.amazon.fr/-/en/Lenovo-Laptop-i5-13420H-1000GB-Windows/dp/B0DT7532C9/ref=sr_1_203,2025-07-23
"FUNYET 16"" Laptop, 16GB RAM, 512GB SSD, Windows 11 Pro, 12th Gen N95 Processor (up to 3.4GHz), FHD 1920 x 1200, 180 Angle Aperture, Backlit Keyboard","313.,99 €",https://www.amazon.fr/-/en/Windows-Processor-Aperture-Backlit-Keyboard/dp/B0DLKP2W1N/ref=sr_1_197,2025-07-23
"Lenovo PRTCTR_BO 14"" for X1 Carbon Gen9, Blue, Blue, Blue","73.,72 €",https://www.amazon.fr/-/en/Lenovo-PRTCTR_BO-Carbon-Gen9-Blue/dp/B0D6VQLF85/ref=sr_1_198,2025-07-23
"14 inch laptop, 14 inch laptop, HP Elitebook 840 G6, i5-8365U, 16GB RAM, 1TB SSD, French AZERTY keyboard, Windows 11 laptop, 2 year warranty (refurbished)","318.,99 €",https://www.amazon.fr/-/en/Elitebook-i5-8365U-keyboard-warranty-refurbished/dp/B0CD3XDGTH/ref=sr_1_199,2025-07-23
Computer+Laptop+HP+15s-eq2107nf+%2815%2C6%22%29,"602.,99 €",https://www.amazon.fr/-/en/Computer-Laptop-HP-15s-eq2107nf-2815-2C6-22-29/dp/B0F486FYDZ/ref=sr_1_200,2025-07-23
"HP Laptop, Notebook, Core I5-1135G7, 15.6"" FHD Display, 16GB RAM, 512GB PCie SSD, BT,USB-C, HDMI, Wi-Fi, Win 11 Pro, Libre Office, Plug and Play","676.,68 €",https://www.amazon.fr/-/en/Laptop-Notebook-I5-1135G7-Display-Office/dp/B0CVS9K2M9/ref=sr_1_201,2025-07-23
HP Laptop 17-CN3002NF/17.3FHD/i5-1334u/16GB/512SSD/w11H,"599.,00 €",https://www.amazon.fr/-/en/Laptop-17-CN3002NF-17-3FHD-i5-1334u-512SSD/dp/B0DWMVFCF3/ref=sr_1_202,2025-07-23
HP EliteBook 840 G7 14 Inch 1920 x 1080 Full HD Intel Core i5 10310U 512GB SSD Hard Drive 16GB Memory Windows 11 Pro Webcam Laptop (Refurbished),"369.,00 €",https://www.amazon.fr/-/en/EliteBook-10310U-Memory-Windows-Refurbished/dp/B0CZF3XNW1/ref=sr_1_203,2025-07-23
"Lenovo (17.3 Zoll IPS FHD Laptop (Intel Core i3 1315U, 6 Core, 4.50 GHz, 24 GB DDR4, 1 TB SSD, Intel® Iris® XE, HDMI, Cam, BT, WLAN, Windows 11, AZERTY Keyboard) - 7482","555.,00 €",https://www.amazon.fr/-/en/Lenovo-Laptop-Intel%C2%AE-Windows-Keyboard/dp/B0CS3GXR5S/ref=sr_1_204,2025-07-23
"14-inch laptop, 14-inch laptop, Lenovo ThinkPad T470, i5-6200U, 8GB RAM, 250GB SSD, Windows 10 Pro, French AZERTY keyboard, webcam, 2-year warranty (refurbished)","204.,00 €",https://www.amazon.fr/-/en/ThinkPad-T470-i5-6200U-keyboard-refurbished/dp/B09FK827VC/ref=sr_1_205,2025-07-23
"HP Omen 17.3"" 144Hz Gaming Laptop, AMD Ryzen 7 8845HS, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4060 (8GB), QWERTZ, Windows 11 Home, Shadow Black","1,499.,00 €",https://www.amazon.fr/-/en/Gaming-Laptop-8845HS-GeForce-Windows/dp/B0D5BPZ614/ref=sr_1_206,2025-07-23
"ACER 17"" A317-55P-331S Laptop - Core i3/16GB/512GB/Win 11","605.,00 €",https://www.amazon.fr/-/en/ACER-17-A317-55P-331S-Laptop-512GB/dp/B0D3JC9PNR/ref=sr_1_207,2025-07-23
"Lenovo ThinkPad X380 Yoga 2-in-1 Laptop, 13.3"" FHD Touch Screen (1920 x 1080), Intel Core i5-8350, 8GB DDR4, 256GB SSD, US Keyboard, Windows 10 Pro (Refurbished)","249.,00 €",https://www.amazon.fr/-/en/ThinkPad-X380-Yoga-Keyboard-Refurbished/dp/B0D66DPZV9/ref=sr_1_208,2025-07-23
"HP EliteBook x360 1040 G7 14"" FHD Touch Screen Business Laptop Intel Corei7-10610, 16GB RAM, 1TB SSD, US Keyboard, Win 10 Pro (Refurbished)","449.,00 €",https://www.amazon.fr/-/en/EliteBook-x360-1040-Corei7-10610-Refurbished/dp/B0F5455NL9/ref=sr_1_212,2025-07-23
"HP i3 250 G8 Laptop with 15.6"" LED Display HD Cpu Intel Core i3-1115G4 11Th Gen up to 4.1GHz, RAM 8GB DDR4, Intel UHD Graphic, Hdmi Live An Wi-Fi B. Bluetooth/Windows 10 Pro.","399.,00 €",https://www.amazon.fr/-/en/Display-i3-1115G4-8GB-Graphic-Bluetooth/dp/B0916JMS8R/ref=sr_1_213,2025-07-23
"HP 255 G10 AMD Ryzen 3 7330U Laptop, 24GB DDR4 RAM, 512GB NVMe SSD, 15.6"" FHD Anti-Glare Display, WiFi 6E, Backlit AZERTY Keyboard, Fingerprint, Windows 11 Pro","599.,00 €",https://www.amazon.fr/-/en/HP-255-G10-Anti-Glare-Fingerprint/dp/B08BS3FWYV/ref=sr_1_214,2025-07-23
"acer Nitro V 15 Notebook Gaming, Intel Core i9-13900H Processor, 32GB DDR5 RAM, 1024GB SSD, 15.6"" FHD IPS 165Hz LED LCD, NVIDIA GeForce RTX 4060 8GB, Windows 11 Pro","1,621.,76 €",https://www.amazon.fr/-/en/Notebook-i9-13900H-Processor-GeForce-Windows/dp/B0DX37TNPG/ref=sr_1_215,2025-07-23
"Lenovo ThinkPad T590 15.6"" 1920x1080 Full HD Intel Core i5 8365U 512GB SSD 16GB Windows 11 Pro Webcam Fingerprint Laptop (Refurbished)","389.,00 €",https://www.amazon.fr/-/en/ThinkPad-1920x1080-Windows-Fingerprint-Refurbished/dp/B0CLRSGLSM/ref=sr_1_216,2025-07-23
"Lenovo ThinkPad T490s Black Notebook 35.6 cm (14"") 1920 x 1080 pixels 8th gen Intel® Core™ i5 i5-8265U 8 GB DDR4-SDRAM 256 GB SSD Win11 Pro (Refurbished)","360.,00 €",https://www.amazon.fr/-/en/ThinkPad-Notebook-i5-8265U-DDR4-SDRAM-Refurbished/dp/B087R736PL/ref=sr_1_217,2025-07-23
"Asus Vivobook 17 S1704ZA-BX350W 17.3 Inch HD+ Laptop Intel Core i7-1255U Processor 1.7 GHz, 16GB DDR4, 512GB SSD, Intel Iris X Graphics, Windows 11 Home – AZERTY Keyboard","849.,99 €",https://www.amazon.fr/-/en/Vivobook-S1704ZA-BX350W-i7-1255U-Processor-Graphics/dp/B086ZSNWK6/ref=sr_1_218,2025-07-23
"HP 255 G10 Notebook Light Subtle, Slim AMD Ryzen 3 7330U Processor, SSD 512GB NVMe, 24GB DDR4 RAM, 15.6"" Full HD Monitors, WiFi 6, Fingerprint, Windows 11 Pro, French Backlit","599.,00 €",https://www.amazon.fr/-/en/HP-G10-Ryzen-Processor-Fingerprint/dp/B0F6TRT64Q/ref=sr_1_219,2025-07-23
MSI Katana 17 B13VFK-1413FR Dragon Station: Intel Core i7 13620H - 32GB DDR5 - SSD 1TB - Nvidia RTX4060 8GB - 17.3' Full HD 144Hz - Windows 11 Professional,"1,399.,00 €",https://www.amazon.fr/-/en/MSI-Katana-B13VFK-1413FR-Dragon-Station/dp/B0BSLJSRJ8/ref=sr_1_220,2025-07-23
"ASUS Vivobook 17 Laptop, 17.3"" FHD Anti-Glare IPS Display | Intel Core i7-1255U | 16GB RAM | 512GB SSD | Intel Iris X | Windows 11 | QWERTZ Keyboard | Quiet Blue","549.,99 €",https://www.amazon.fr/-/en/Vivobook-Anti-Glare-Display-i7-1255U-Keyboard/dp/B086ZT78J8/ref=sr_1_221,2025-07-23
"Lenovo, 15.6"" Full HD Laptop, Intel Core i5-13420H, 24GB DDR4 RAM, 1000GB NVMe SSD, Windows 11 Pro Laptop","580.,49 €",https://www.amazon.fr/-/en/Lenovo-Laptop-i5-13420H-1000GB-Windows/dp/B0DT7532C9/ref=sr_1_222,2025-07-23
"Asus Vivobook 14 S1404VA-NK664W 14-Inch FHD Laptop (Intel Core i5-1335U 4.6GHz Processor, 16GB RAM, 1TB NVMe SSD, Intel Iris X Graphics, Windows 11 Home) - AZERTY Keyboard","799.,99 €",https://www.amazon.fr/-/en/Vivobook-S1404VA-NK664W-i5-1335U-Processor-Graphics/dp/B0DD4CHBQV/ref=sr_1_223,2025-07-23
"HP 2024 New 17-inch Laptop, AMD Ryzen 5 5500U 6-Core Processor (Beat i7-1250U), 17-inch IPS FHD Display (1080p), 32GB RAM, 1TB SSD, Fingerprint Reader,","1,439.,72 €",https://www.amazon.fr/-/en/17-inch-Laptop-Processor-i7-1250U-Fingerprint/dp/B0DJDRD4RZ/ref=sr_1_228,2025-07-23
"Lenovo IdeaPad 3 17ALC6 Laptop 17 Inch HD+ (AMD Ryzen 7 5700U, 12GB RAM, 512GB SSD, AMD Radeon Graphics, Windows 11 Home) French AZERTY Keyboard – Blue","629.,95 €",https://www.amazon.fr/-/en/Lenovo-IdeaPad-Graphics-Windows-Keyboard/dp/B0D9YV3QM5/ref=sr_1_229,2025-07-23
"ASUS Vivobook 16 N1604XA-MB042W 16 Inch WUXGA Laptop (AMD Ryzen 9 7940HS 5.2GHz Processor, 16GB DDR5, 1TB NVMe PCIe 4.0 SSD, AMD Radeon Graphics) Windows 11 Home - AZERTY Keyboard - Black","849.,99 €",https://www.amazon.fr/-/en/Vivobook-N1604XA-MB042W-Processor-Graphics-Windows/dp/B09T9BLL34/ref=sr_1_230,2025-07-23
"Lenovo IdeaPad Slim 3 Chromebook Gen 8 Laptop 14"" FHD (MediaTek Kompanio 520, 4GB RAM, 64GB eMMC, Arm Mali-G52 2EE MC2 GPU, ChromeOS) BLU Spanish QWERTY Keyboard","353.,00 €",https://www.amazon.fr/-/en/Chromebook-MediaTek-Kompanio-Mali-G52-ChromeOS/dp/B0D232M696/ref=sr_1_231,2025-07-23
"ASUS Intel Core i7 13th Gen 10 Cores Laptop, 24GB DDR5 RAM, 1TB SSD, 15.6"" FHD IPS Display, WiFi 6E, Copilot AI, 1080p Webcam, Backlit AZERTY Keyboard, Fingerprint, Win 11 Pro","999.,00 €",https://www.amazon.fr/-/en/ASUS-i7-Display-Keyboard-Fingerprint/dp/B08CXJR5T7/ref=sr_1_232,2025-07-23
"Dell Inspiron 7440 Laptop 14 2.8K Display, Intel Core Ultra 7-155H, 32GB LPDDR5X RAM, 1TB SSD, Intel Arc Graphics, Windows 11 Home - Cloud Cover, 2.8K NT+FHD CAM","1,149.,00 €",https://www.amazon.fr/-/en/Inspiron-Display-LPDDR5X-Graphics-Windows/dp/B0DBBC8W8G/ref=sr_1_233,2025-07-23
"Dell Inspiron 16 5645 Laptop, AMD Ryzen 7-8840U Processor, 16"" FHD+ Display, 16GB RAM, 1TB SSD, AMD UMA Graphics, Windows 11 Home - French AZERTY Backlit Keyboard, Indigo","849.,00 €",https://www.amazon.fr/-/en/Inspiron-7-8840U-Processor-Display-Graphics/dp/B0CZC4PYRR/ref=sr_1_234,2025-07-23
"ASUS TUF Gaming A17-TUF707NUR-HX004W, 17.3 Inch FHD 144Hz Laptop PC (AMD Ryzen 7 7435HS 4.5 GHz, 16GB DDR5 4800MHz, 512GB SSD, NVIDIA GeForce RTX 4050 TGP 140W, Windows 11 Home. e) – AZ Keyboard ERTY","1,199.,99 €",https://www.amazon.fr/-/en/Gaming-A17-TUF707NUR-HX004W-4800MHz-GeForce-Windows/dp/B09J4XS9ZF/ref=sr_1_235,2025-07-23
"Acer Aspire Silver Intel Core i7-13620H 13Th Raptor Lake Laptop, 10Core, 15.6"" FullHD Display, 32GB DDR5 5200MHz RAM, 1000GB PCIe NVMe SSD, Wi-Fi6, BT, 2 USB, 2 USB Type-C, Windows 11","923.,40 €",https://www.amazon.fr/-/en/Aspire-i7-13620H-Display-5200MHz-Windows/dp/B0FB97QN4S/ref=sr_1_236,2025-07-23
"Dell Inspiron 16 Laptop 2-in-1 16"" FHD+ (1920x1200), Intel Core Ultra 5 Series 1, Intel Graphics, 16GB RAM, 512GB SSD, Windows 11 Home, Backlit AZERTY Keyboard, Blue","949.,00 €",https://www.amazon.fr/-/en/Inspiron-1920x1200-Graphics-Windows-Keyboard/dp/B0CYKSLPRJ/ref=sr_1_237,2025-07-23
"HP 250 G10 Intel i5-1334u 10 Core 3.4GHz 15.6"" FHD Display, 16GB RAM, 512GB SSD, Windows 11, Ready to Use with Libre Office","545.,00 €",https://www.amazon.fr/-/en/HP-i5-1334u-3-4GHz-Display-Windows/dp/B0DFQGDPJD/ref=sr_1_238,2025-07-23
"HP Envy 14-fa000sf Convertible Laptop 14 Inch 2.8K OLED 120 Hz Touch, Laptop (AMD Ryzen 7 8840HS, 16GB RAM, 512GB SSD, AMD Radeon Graphics, Windows 11), Silver Laptop, AZERTY Keyboard","999.,00 €",https://www.amazon.fr/-/en/14-fa000sf-Convertible-Graphics-Windows-Keyboard/dp/B0CXZD2DFJ/ref=sr_1_239,2025-07-23
